timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788504743.852567604	2.99%	636KiB / 1GiB	18	1088	278528	921600	13447168	110592	0	524288	0	1	1
1788504745.898129410	1.36%	5.016MiB / 1GiB	18	1088	278528	958464	13447168	110592	0	548864	0	1	1
1788504747.837715908	2.22%	620KiB / 1GiB	18	1088	278528	983040	14462976	110592	0	524288	0	1	1
1788504749.904820354	2.42%	624KiB / 1GiB	18	1088	278528	958464	14462976	110592	0	602112	0	1	1
1788504751.840518840	2.29%	628KiB / 1GiB	18	1088	278528	1003520	14462976	110592	0	544768	0	1	1
