timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788517924.874447450	8.08%	25.53MiB / 1GiB				31563776	33398784	28446720	454656	1347584	1044480	7	7
1788517926.883312639	73.81%	335.7MiB / 1GiB				352407552	355479552	319471616	454656	13795328	18980864	10	10
1788517928.878603357	0.00%	453.5MiB / 1GiB				475963392	476614656	432615424	454656	17993728	24899584	10	10
1788517930.885564194	13.10%	493.4MiB / 1GiB				517869568	520470528	471052288	454656	19415040	26947584	10	10
1788517932.900102341	46.78%	720.1MiB / 1GiB				755462144	758669312	685207552	454656	29003776	40779776	10	10
1788517934.905379120	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517936.916084977	0.04%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517938.931087893	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517940.931251800	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517942.937722417	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517944.945215451	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517946.956264267	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517948.960327307	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517950.971595079	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517952.982247143	0.00%	720MiB / 1GiB				755433472	758669312	685207552	454656	28999680	40771584	10	10
1788517954.987247801	3.47%	716.8MiB / 1GiB				752046080	758669312	685215744	454656	27627520	38715392	10	10
1788517956.994523155	11.86%	689MiB / 1GiB				722677760	758669312	685236224	454656	15990784	20996096	10	10
1788517959.005147123	0.00%	680.7MiB / 1GiB				714182656	758669312	685236224	454656	12615680	15876096	10	10
1788517961.018086461	3.91%	675.9MiB / 1GiB				709152768	758669312	685236224	454656	10600448	12804096	10	10
1788517963.056283993	8.91%	655.6MiB / 1GiB				687865856	758669312	685240320	454656	2166784	4096	10	10
