timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788508121.133582536	6.06%	11.48MiB / 1GiB				13873152	15065088	11751424	0	3215360	253952	13	13
1788508123.142073120	74.69%	146.3MiB / 1GiB				153382912	153890816	119365632	0	34017280	0	13	13
1788508125.146627208	37.85%	244.9MiB / 1GiB				256823296	257323008	199446528	0	57376768	0	13	13
1788508127.156007573	0.05%	244.9MiB / 1GiB				256823296	257323008	199446528	0	57376768	0	13	13
1788508129.164303122	0.06%	244.9MiB / 1GiB				256823296	257323008	199446528	0	57376768	0	13	13
1788508131.174329747	0.07%	244.9MiB / 1GiB				256823296	257323008	199446528	0	57376768	0	13	13
1788508133.188300307	0.07%	244.9MiB / 1GiB				256823296	257323008	199446528	0	57376768	0	13	13
1788508135.196520460	118.66%	198.1MiB / 1GiB				207691776	259039232	194940928	0	3534848	9216000	13	13
