timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788522402.327643385	2.48%	612KiB / 1GiB	1590	19391	5384960	933888	10575872	110592	0	524288	0	1	1
1788522404.301836136	2.38%	624KiB / 1GiB	11173	51936	13312000	937984	12996608	110592	0	589824	0	1	1
1788522406.324036299	2.23%	1004KiB / 1GiB	15173	66144	17055744	950272	12996608	110592	0	802816	0	1	1
1788522408.390821100	2.30%	620KiB / 1GiB	19496	82784	21741568	917504	14069760	110592	0	806912	0	1	1
1788522410.349580947	2.69%	620KiB / 1GiB	24200	97504	24961024	1085440	14069760	110592	0	815104	0	1	1
1788522412.345720124	2.45%	620KiB / 1GiB	28200	111200	28467200	5693440	14069760	7987200	0	966656	0	3	1
1788522414.347070382	2.11%	620KiB / 1GiB	33234	128192	32817152	1093632	14069760	110592	0	614400	0	1	1
1788522416.344698604	2.31%	728KiB / 1GiB	33234	128192	32817152	1089536	14069760	110592	0	954368	0	1	1
1788522418.347361861	2.70%	688KiB / 1GiB	33234	128224	32825344	1101824	14069760	110592	0	630784	0	1	1
1788522420.402933469	2.36%	620KiB / 1GiB	35684	138304	35627008	958464	14069760	110592	0	815104	0	1	1
1788522422.405837727	2.79%	620KiB / 1GiB	38683	148192	37937152	1064960	14069760	110592	0	806912	0	1	1
1788522424.371398696	2.09%	632KiB / 1GiB	38683	148192	37937152	1015808	14069760	110592	0	892928	0	1	1
1788522426.381823269	2.10%	628KiB / 1GiB	38996	149312	38223872	1064960	14069760	110592	0	950272	0	1	1
1788522428.397615554	2.27%	632KiB / 1GiB	39245	150208	38453248	1077248	14069760	110592	0	835584	0	1	1
1788522430.400460786	2.54%	684KiB / 1GiB	39494	151136	38690816	1114112	14069760	110592	0	978944	0	1	1
1788522432.435713588	3.01%	652KiB / 1GiB	39742	152000	38912000	1073152	14069760	110592	0	524288	0	1	1
1788522434.429678345	0.01%	628KiB / 1GiB	39742	152000	38912000	1069056	14069760	110592	0	942080	0	1	1
1788522436.467004142	2.54%	620KiB / 1GiB	30577	118771	29819648	966656	14069760	110592	0	557056	0	1	1
1788522438.444317268	2.52%	620KiB / 1GiB	32008	125756	32193536	1048576	14069760	110592	0	831488	0	1	1
1788522440.448002004	2.41%	628KiB / 1GiB	27291	107550	27532800	1064960	14069760	110592	0	831488	0	1	1
1788522442.440408784	2.07%	632KiB / 1GiB	27291	107550	27532800	1093632	14069760	110592	0	966656	0	1	1
1788522444.455664680	2.55%	620KiB / 1GiB	19244	76957	19700992	1089536	14069760	110592	0	552960	0	1	1
1788522446.464566246	2.34%	652KiB / 1GiB	19244	76957	19700992	966656	14069760	110592	0	815104	0	1	1
1788522448.482952679	2.21%	624KiB / 1GiB	19244	76957	19700992	1073152	14069760	110592	0	802816	0	1	1
1788522450.488968748	2.27%	656KiB / 1GiB	19243	76956	19700736	1077248	14069760	110592	0	622592	0	1	1
1788522452.493720566	2.71%	676KiB / 1GiB	19242	76956	19700736	1044480	14069760	110592	0	827392	0	1	1
1788522454.498128217	2.24%	648KiB / 1GiB	19242	76956	19700736	1089536	14069760	110592	0	966656	0	1	1
1788522456.528900383	2.45%	692KiB / 1GiB	19242	76956	19700736	1101824	14069760	110592	0	544768	0	1	1
1788522458.524731348	2.24%	692KiB / 1GiB	19241	76871	19678976	1081344	14069760	110592	0	671744	0	1	1
1788522460.530337531	2.19%	720KiB / 1GiB	19240	76871	19678976	1093632	14069760	110592	0	966656	0	1	1
1788522462.541840468	0.92%	7.449MiB / 1GiB	13810	55475	13809920	974848	14069760	110592	0	540672	0	1	1
1788522464.568975061	2.08%	620KiB / 1GiB	10251	44808	11470848	1105920	17207296	110592	0	888832	0	1	1
1788522466.565475662	2.43%	620KiB / 1GiB	10251	44808	11470848	1101824	17207296	110592	0	806912	0	1	1
1788522468.570070998	2.73%	628KiB / 1GiB	10250	13721	3512576	1216512	17207296	5812224	0	1044480	0	3	1
1788522470.574542240	2.53%	624KiB / 1GiB	1503	12453	3187968	765952	17207296	110592	0	536576	0	1	1
1788522472.600604343	2.25%	624KiB / 1GiB	1503	12453	3187968	1019904	17207296	110592	0	528384	0	1	1
1788522474.598852503	2.16%	620KiB / 1GiB	1	5793	1483008	1085440	17207296	110592	0	806912	0	1	1
