timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788522269.249768204	2.54%	608KiB / 1GiB	1484	17368	4705280	1073152	11575296	110592	262144	581632	0	1	1
1788522271.229503022	2.32%	712KiB / 1GiB	8633	40323	10570240	1343488	11575296	110592	262144	958464	0	1	1
1788522273.262518522	1.25%	9.148MiB / 1GiB	12633	54799	14028544	1306624	11575296	110592	262144	815104	0	1	1
1788522275.330901626	2.78%	788KiB / 1GiB	18937	76192	19963904	1220608	17424384	110592	262144	819200	0	1	1
1788522277.235105120	2.20%	792KiB / 1GiB	22356	87328	22355968	9203712	17424384	221184	262144	1433600	0	1	1
1788522279.236112755	2.07%	888KiB / 1GiB	22356	87328	22355968	1327104	17424384	110592	262144	606208	0	1	1
1788522281.285056368	2.36%	788KiB / 1GiB	24707	97056	24993792	1257472	17424384	110592	262144	786432	0	1	1
1788522283.294043200	2.55%	788KiB / 1GiB	30229	116672	30089216	1347584	17424384	110592	262144	827392	0	1	1
1788522285.276341230	2.57%	816KiB / 1GiB	30470	117536	30089216	1249280	17424384	110592	262144	806912	0	1	1
1788522287.325626261	2.34%	788KiB / 1GiB	33741	130848	33988608	1335296	17424384	110592	262144	942080	0	1	1
1788522289.293831330	2.37%	788KiB / 1GiB	38985	149312	38223872	1376256	17424384	110592	262144	638976	0	1	1
1788522291.291670799	2.28%	800KiB / 1GiB	38985	149312	38223872	1232896	17424384	110592	262144	835584	0	1	1
1788522293.317495678	2.60%	800KiB / 1GiB	39248	150240	38461440	1343488	17424384	110592	262144	815104	0	1	1
1788522295.342936751	2.36%	880KiB / 1GiB	39996	153024	39174144	1228800	17424384	110592	262144	589824	0	1	1
1788522297.322953254	2.04%	852KiB / 1GiB	39996	153024	39174144	1355776	17424384	110592	262144	958464	0	1	1
1788522299.384804778	0.59%	4.746MiB / 1GiB	40609	156230	40276992	1191936	17424384	110592	262144	794624	0	1	1
1788522301.425281332	2.84%	796KiB / 1GiB	41937	162528	41607168	970752	17424384	110592	262144	532480	0	1	1
1788522303.400433697	2.94%	800KiB / 1GiB	41818	162660	41640960	1343488	17424384	110592	262144	548864	0	1	1
1788522305.451164168	2.27%	792KiB / 1GiB	41434	162082	41492992	1703936	17424384	110592	262144	1175552	0	1	1
1788522307.374447801	2.39%	792KiB / 1GiB	41434	162089	41494784	1257472	17424384	110592	262144	782336	0	1	1
1788522309.423479912	2.54%	788KiB / 1GiB	40570	159597	40789248	1171456	17424384	110592	262144	593920	0	1	1
1788522311.419178056	2.83%	788KiB / 1GiB	26390	103121	26398976	1208320	17424384	110592	262144	806912	0	1	1
1788522313.405773466	2.33%	848KiB / 1GiB	20438	81324	20818944	1347584	17424384	110592	262144	692224	0	1	1
1788522315.398458850	2.11%	808KiB / 1GiB	20438	81324	20818944	1208320	17424384	110592	262144	823296	0	1	1
1788522317.407531949	2.30%	820KiB / 1GiB	20438	81324	20818944	1216512	17424384	110592	262144	806912	0	1	1
1788522319.417861151	2.04%	840KiB / 1GiB	20435	81262	20803072	1236992	17424384	110592	262144	827392	0	1	1
1788522321.436643171	2.31%	836KiB / 1GiB	20434	81261	20802816	1331200	17424384	110592	262144	790528	0	1	1
1788522323.448369056	2.31%	792KiB / 1GiB	20434	81261	20802816	1265664	17424384	110592	262144	749568	0	1	1
1788522325.476870217	2.57%	1.293MiB / 1GiB	20434	81185	20783360	1331200	17424384	110592	262144	802816	0	1	1
1788522327.457099592	2.17%	788KiB / 1GiB	20434	81114	20765184	1224704	17424384	110592	262144	819200	0	1	1
1788522329.460642410	2.40%	796KiB / 1GiB	20433	81114	20765184	1351680	17424384	110592	262144	819200	0	1	1
1788522331.471886746	2.76%	788KiB / 1GiB	5260	25335	6485760	8437760	17424384	212992	262144	1323008	0	1	1
1788522333.471938672	2.19%	796KiB / 1GiB	5260	25335	6485760	1306624	17424384	110592	262144	819200	0	1	1
1788522335.521939761	2.12%	792KiB / 1GiB	5260	25334	4755968	1011712	17424384	110592	262144	614400	0	1	1
1788522337.491638125	2.40%	792KiB / 1GiB	3325	16852	4314112	1310720	17424384	110592	262144	598016	0	1	1
1788522339.495851331	2.07%	792KiB / 1GiB	3325	16850	4313600	1359872	17424384	110592	262144	892928	0	1	1
