timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788511075.936963267	0.82%	6.473MiB / 1GiB				6787072	7860224	5640192	0	1024000	122880	13	13
1788511077.932636992	0.05%	67MiB / 1GiB				70258688	70754304	54976512	0	15282176	0	13	13
1788511079.944377140	0.07%	67MiB / 1GiB				70258688	70754304	54976512	0	15282176	0	13	13
1788511081.961498921	46.99%	110.5MiB / 1GiB				117772288	118632448	92164096	0	26750976	643072	13	13
1788511083.970972065	43.44%	198.1MiB / 1GiB				207704064	208220160	161468416	0	46235648	0	13	13
1788511085.966762829	0.06%	215.7MiB / 1GiB				226148352	226668544	175661056	0	50487296	0	13	13
1788511087.986019245	44.63%	265.2MiB / 1GiB				278130688	278659072	215957504	0	62173184	0	13	13
1788511089.997302292	27.98%	289.1MiB / 1GiB				303177728	303689728	235368448	0	67809280	0	13	13
1788511091.994618865	0.06%	330.4MiB / 1GiB				346456064	346955776	268918784	0	77537280	0	13	13
1788511094.005742875	179.41%	362.3MiB / 1GiB				380096512	380416000	293806080	0	85442560	565248	13	13
1788511096.019783517	179.81%	382.6MiB / 1GiB				401301504	401793024	311427072	0	89997312	4096	13	13
1788511098.021437607	188.21%	407.6MiB / 1GiB				427446272	427704320	330592256	0	96243712	364544	13	13
1788511100.029113146	0.06%	415.7MiB / 1GiB				435843072	436617216	337993728	0	97849344	0	13	13
1788511102.041276804	156.16%	423.8MiB / 1GiB				444608512	444866560	343949312	0	99971072	217088	13	13
1788511104.048854063	201.11%	442.1MiB / 1GiB				463626240	463904768	357896192	0	104714240	876544	13	13
1788511106.053262455	0.06%	450.3MiB / 1GiB				472145920	472920064	366129152	0	106016768	0	13	13
1788511108.069773516	74.75%	455.2MiB / 1GiB				477306880	477954048	370130944	0	107180032	0	13	13
1788511110.077669134	173.60%	476.2MiB / 1GiB				499859456	500117504	387190784	0	112152576	0	13	13
1788511112.084421698	178.28%	490.4MiB / 1GiB				514211840	514711552	397705216	0	115830784	483328	13	13
1788511114.096785223	198.76%	505.3MiB / 1GiB				530239488	531189760	408674304	0	119926784	1155072	13	13
1788511116.104881064	200.35%	524.2MiB / 1GiB				549658624	550125568	425656320	0	123457536	126976	13	13
1788511118.108297222	0.06%	525.1MiB / 1GiB				550641664	551149568	426975232	0	123666432	0	13	13
1788511120.115885013	194.26%	541.1MiB / 1GiB				567382016	567889920	438296576	0	128139264	798720	13	13
1788511122.123769012	201.37%	560.7MiB / 1GiB				588009472	588447744	455262208	0	132378624	368640	13	13
1788511124.132021299	200.02%	577.9MiB / 1GiB				606879744	608067584	470167552	0	136417280	106496	13	13
1788511126.146119187	198.09%	591.3MiB / 1GiB				620355584	620617728	480669696	0	139259904	0	13	13
1788511128.150014974	137.37%	601.1MiB / 1GiB				630255616	630992896	488681472	0	141574144	0	13	13
1788511130.160551041	67.33%	603.8MiB / 1GiB				633487360	633745408	489959424	0	142635008	397312	13	13
1788511132.168996218	177.33%	619.2MiB / 1GiB				649412608	649793536	502288384	0	146317312	385024	13	13
1788511134.171431211	199.35%	631.3MiB / 1GiB				662048768	662499328	512094208	0	149168128	692224	13	13
1788511136.181788854	0.05%	638.7MiB / 1GiB				669696000	670203904	519258112	0	150437888	0	13	13
1788511138.197199993	201.01%	646.4MiB / 1GiB				677793792	678338560	523898880	0	153014272	921600	13	13
1788511140.205600498	197.69%	659.4MiB / 1GiB				691265536	691912704	535048192	0	155684864	458752	13	13
1788511142.211639506	208.55%	668.8MiB / 1GiB				701329408	701591552	542597120	0	157949952	581632	13	13
1788511144.218004835	201.49%	680.8MiB / 1GiB				713650176	714190848	553287680	0	160321536	8192	13	13
1788511146.222847748	199.94%	681.8MiB / 1GiB				714948608	715706368	553897984	0	160522240	0	13	13
1788511148.242360811	196.23%	682.7MiB / 1GiB				715644928	716005376	554471424	0	160915456	0	13	13
1788511150.247122314	199.31%	682.8MiB / 1GiB				715919360	716079104	554561536	0	160833536	0	13	13
1788511152.254324643	198.80%	683.2MiB / 1GiB				716398592	716533760	554921984	0	160960512	0	13	13
1788511154.262258258	200.87%	682.8MiB / 1GiB				716201984	717246464	554921984	0	160882688	53248	13	13
1788511156.272672605	200.68%	682.6MiB / 1GiB				716292096	718295040	554967040	0	160808960	0	13	13
1788511158.277003993	199.91%	683.1MiB / 1GiB				716283904	718295040	554991616	0	161062912	69632	13	13
1788511160.285969536	201.05%	683.1MiB / 1GiB				716763136	718295040	555151360	0	160948224	147456	13	13
1788511162.297410024	200.72%	683.3MiB / 1GiB				716443648	718295040	555094016	0	160825344	8192	13	13
1788511164.303092998	200.05%	682.7MiB / 1GiB				716165120	718295040	555094016	0	160751616	0	13	13
1788511166.313976945	199.53%	682.6MiB / 1GiB				716210176	718352384	554950656	0	160743424	0	13	13
1788511168.324007804	199.43%	682.5MiB / 1GiB				715599872	718352384	554950656	0	160653312	0	13	13
1788511170.333803723	200.41%	682.9MiB / 1GiB				716054528	718352384	554840064	0	160698368	0	13	13
1788511172.339159212	200.64%	682.3MiB / 1GiB				715481088	718352384	554770432	0	160456704	0	13	13
1788511174.353526227	201.18%	682.6MiB / 1GiB				715800576	718352384	554770432	0	160505856	0	13	13
1788511176.368843206	199.77%	682.8MiB / 1GiB				715702272	718352384	554717184	0	160710656	0	13	13
1788511178.369199969	199.10%	682.7MiB / 1GiB				716169216	718352384	554799104	0	160854016	0	13	13
1788511180.380582020	200.51%	715.3MiB / 1GiB				749563904	762544128	554799104	0	147972096	46530560	13	13
1788511182.390152001	196.80%	670.2MiB / 1GiB				702500864	762544128	554799104	0	101023744	46424064	13	13
1788511184.394597765	201.21%	670.4MiB / 1GiB				702664704	762544128	554799104	0	101171200	46424064	13	13
1788511186.407526388	176.26%	670.2MiB / 1GiB				702955520	762544128	554799104	0	101216256	46424064	13	13
1788511188.416874849	200.57%	670.2MiB / 1GiB				703000576	762544128	554799104	0	101261312	46424064	13	13
1788511190.423607993	200.43%	670.2MiB / 1GiB				703037440	762544128	554799104	0	101281792	46424064	13	13
1788511192.441317063	200.98%	670.6MiB / 1GiB				703152128	762544128	554799104	0	101412864	46424064	13	13
1788511194.433129555	199.74%	670.4MiB / 1GiB				703221760	762544128	554807296	0	101474304	46424064	13	13
1788511196.450483359	200.52%	670.2MiB / 1GiB				702750720	762544128	554807296	0	100990976	46424064	13	13
1788511198.464429606	200.11%	670.6MiB / 1GiB				702640128	762544128	554807296	0	101400576	46424064	13	13
1788511200.470528857	200.34%	669.7MiB / 1GiB				702783488	762544128	554807296	0	101036032	46424064	13	13
1788511202.497616403	204.46%	670.4MiB / 1GiB				702660608	762544128	554807296	0	101437440	46424064	13	13
1788511204.489074495	199.96%	670.4MiB / 1GiB				702943232	762544128	554807296	0	101195776	46424064	13	13
