timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788508297.641300404	2.28%	608KiB / 1GiB	877	30619	8174336	671744	10502144	106496	0	528384	0	1	1
1788508299.657564495	2.11%	628KiB / 1GiB	8627	56478	14552832	937984	12812288	106496	0	593920	0	1	1
1788508301.614008236	2.84%	724KiB / 1GiB	10002	59199	15154944	1064960	12812288	106496	0	884736	0	1	1
1788508303.613596993	0.02%	900KiB / 1GiB	10002	59199	15154944	1081344	12812288	106496	0	958464	0	1	1
1788508305.667194695	2.21%	620KiB / 1GiB	10002	59199	15154944	942080	16109568	106496	0	524288	0	1	1
1788508307.646645518	2.61%	624KiB / 1GiB	10002	59199	15154944	937984	16109568	106496	0	618496	0	1	1
1788508309.635005254	2.32%	668KiB / 1GiB	10002	59199	15154944	1052672	16109568	106496	0	991232	0	5	1
