timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788505756.666858156	2.28%	692KiB / 1GiB	3	960	245760	1101824	11616256	110592	0	802816	0	1	1
1788505758.655674266	2.11%	656KiB / 1GiB	3	960	245760	1093632	11616256	110592	0	811008	0	1	1
1788505760.667264854	2.40%	752KiB / 1GiB	3	960	245760	954368	11616256	110592	0	819200	0	1	1
1788505762.668762436	0.01%	620KiB / 1GiB	3	960	245760	1015808	11616256	110592	0	790528	0	1	1
1788505764.677175080	2.15%	620KiB / 1GiB	3	960	245760	1093632	11616256	110592	0	806912	0	1	1
