timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788510156.361291610	2.11%	14.02MiB / 1GiB				17891328	18149376	15634432	331776	1150976	20480	7	7
1788510158.370329577	59.19%	277.5MiB / 1GiB				291069952	293654528	268038144	331776	22700032	0	9	9
1788510160.373817049	58.18%	485.3MiB / 1GiB				508932096	511164416	468656128	331776	39944192	0	9	9
1788510162.381040162	20.02%	545MiB / 1GiB				571584512	574033920	526766080	331776	44486656	0	9	9
1788510164.386840132	0.00%	545MiB / 1GiB				571584512	574033920	526766080	331776	44486656	0	9	9
1788510166.397944986	7.29%	560.6MiB / 1GiB				587923456	588746752	541859840	331776	45731840	0	9	9
1788510168.410714433	0.00%	623.8MiB / 1GiB				654131200	656097280	604192768	331776	49606656	0	9	9
1788510170.414083842	0.00%	623.8MiB / 1GiB				654131200	656097280	604192768	331776	49606656	0	9	9
1788510172.429115975	43.87%	699.3MiB / 1GiB				739037184	741212160	680656896	331776	60141568	57344	9	9
1788510174.429791305	0.00%	817.8MiB / 1GiB				857624576	857989120	788418560	331776	68874240	0	10	10
1788510176.445017060	37.39%	855.9MiB / 1GiB				898203648	898465792	824791040	331776	74420224	368640	10	10
1788510178.461169445	158.46%	924.7MiB / 1GiB				970199040	970457088	886198272	331776	82669568	520192	14	14
1788510180.466542374	200.07%	939.3MiB / 1GiB				985030656	985735168	896839680	331776	86245376	1376256	22	22
1788510182.475791494	154.39%	951.3MiB / 1GiB				996765696	998305792	909082624	331776	87351296	0	22	22
1788510184.479275487	180.95%	963.4MiB / 1GiB				1010565120	1010823168	918634496	331776	89673728	688128	22	22
1788510186.494181661	197.45%	980.6MiB / 1GiB				1028493312	1028812800	933715968	331776	93212672	192512	22	22
1788510188.493356368	211.22%	996.6MiB / 1GiB				1044934656	1045741568	946712576	331776	96960512	0	24	24
1788510190.505334643	203.72%	1013MiB / 1GiB				1061896192	1062481920	958296064	331776	100511744	1486848	24	24
1788510192.520503228	187.42%	1023MiB / 1GiB				1073070080	1073750016	958709760	278528	103378944	0	24	24
1788510194.519737000	189.89%	1024MiB / 1GiB				1073704960	1073750016	955768832	278528	106778624	237568	24	24
1788510196.534647382	204.22%	1022MiB / 1GiB				1071763456	1073750016	951021568	278528	109273088	626688	24	24
1788510198.548733739	204.63%	1024MiB / 1GiB				1073643520	1073774592	949809152	278528	112631808	507904	25	25
1788510200.550146537	203.45%	1023MiB / 1GiB				1073688576	1073774592	945897472	278528	116105216	667648	25	25
1788510202.563009312	201.02%	1022MiB / 1GiB				1071419392	1073790976	939634688	278528	118554624	1437696	25	25
1788510204.574865407	206.57%	1024MiB / 1GiB				1073733632	1073790976	949719040	188416	121757696	974848	25	25
1788510206.587325078	171.76%	1024MiB / 1GiB				1073610752	1073790976	938831872	61440	124051456	40960	25	25
1788510208.581649425	201.64%	1024MiB / 1GiB				1073676288	1073790976	935796736	61440	127004672	40960	25	25
1788510210.598428646	201.58%	1024MiB / 1GiB				1073631232	1073819648	937328640	61440	129642496	86016	25	25
1788510212.599797430	200.90%	1024MiB / 1GiB				1073426432	1073819648	939565056	61440	132259840	188416	25	25
