timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788513239.283812227	3.54%	612KiB / 1GiB	252	37744	9706496	1019904	13864960	110592	0	622592	0	1	1
1788513241.412970234	2.78%	656KiB / 1GiB	7751	60614	15902976	1101824	13864960	110592	0	524288	0	1	1
1788513243.277361630	2.59%	696KiB / 1GiB	10001	67418	17259008	950272	13864960	110592	0	536576	0	1	1
1788513245.271048990	2.35%	708KiB / 1GiB	10001	67418	17259008	1024000	13864960	110592	0	598016	0	1	1
1788513247.318382769	3.25%	644KiB / 1GiB	10001	67418	17259008	929792	13914112	110592	0	524288	0	1	1
1788513249.332085834	2.92%	632KiB / 1GiB	10001	67418	17259008	843776	13914112	110592	0	548864	0	1	1
1788513251.328730112	2.50%	620KiB / 1GiB	10001	67418	17259008	8224768	13914112	6053888	0	1003520	0	1	1
1788513253.315616679	2.61%	628KiB / 1GiB	10001	53693	13745408	1101824	13914112	110592	0	823296	0	1	1
1788513255.329026589	2.17%	632KiB / 1GiB	10001	53693	13745408	1028096	13914112	110592	0	819200	0	1	1
1788513257.318820942	2.06%	628KiB / 1GiB	10001	53693	13745408	1105920	13914112	110592	0	794624	0	1	1
1788513259.334255415	2.35%	628KiB / 1GiB	10001	53572	13714432	974848	13914112	110592	0	622592	0	1	1
1788513261.366270516	2.13%	628KiB / 1GiB	10001	53572	13714432	962560	13914112	110592	0	765952	0	1	1
1788513263.344845567	2.29%	680KiB / 1GiB	10001	53572	13714432	1040384	13914112	110592	0	901120	0	1	1
1788513265.375587740	3.13%	648KiB / 1GiB	10001	53572	13714432	1069056	13914112	110592	0	557056	0	1	1
1788513267.359359834	2.12%	672KiB / 1GiB	10001	53572	13714432	1024000	13914112	110592	0	905216	0	1	1
1788513269.375696187	2.16%	664KiB / 1GiB	10001	53572	13714432	966656	13914112	110592	0	552960	0	1	1
1788513271.384433671	2.30%	708KiB / 1GiB	10001	53572	13714432	1101824	13914112	110592	0	819200	0	1	1
