timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507183.600766000	66.62%	171.6MiB / 1GiB				180432896	181215232	178311168	16384	1327104	262144	3	1
1788507185.614215148	198.14%	171.6MiB / 1GiB				179916800	181215232	178311168	16384	1327104	262144	3	1
1788507187.617183300	201.43%	171.8MiB / 1GiB				179916800	181215232	178311168	16384	1327104	258048	3	1
1788507189.628774019	194.79%	171.6MiB / 1GiB				179916800	181215232	178311168	16384	1327104	258048	3	1
1788507191.638179988	194.88%	171.6MiB / 1GiB				179916800	181215232	178311168	16384	1327104	262144	3	1
