timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507486.338836548	17.67%	170.1MiB / 1GiB				178360320	179113984	177381376	16384	946176	16384	3	1
1788507488.329948681	46.04%	170.1MiB / 1GiB				178360320	179113984	177381376	16384	946176	16384	3	1
1788507490.338108025	47.46%	170.1MiB / 1GiB				178360320	179113984	177381376	16384	946176	16384	3	1
1788507492.355768223	44.36%	170.1MiB / 1GiB				178360320	179113984	177381376	16384	946176	16384	3	1
1788507494.359090972	46.19%	170.1MiB / 1GiB				178360320	179113984	177381376	16384	946176	16384	3	1
