timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506546.460618635	21.32%	170.1MiB / 1GiB				178352128	178847744	177360896	16384	970752	4096	3	1
1788506548.469402048	55.52%	170.1MiB / 1GiB				178352128	178847744	177360896	16384	970752	4096	3	1
1788506550.478799818	55.12%	170.1MiB / 1GiB				178352128	178847744	177360896	16384	970752	4096	3	1
1788506552.486405339	55.72%	170.1MiB / 1GiB				178352128	178847744	177360896	16384	970752	4096	3	1
1788506554.489956859	56.74%	170.1MiB / 1GiB				178352128	178847744	177360896	16384	970752	4096	3	1
