timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788508907.739312766	8.88%	177.3MiB / 1GiB				187912192	189018112	184647680	16384	3903488	0	3	1
1788508909.743369726	0.00%	204.3MiB / 1GiB				214245376	214876160	203182080	16384	11046912	0	3	1
1788508911.749234516	0.00%	204.3MiB / 1GiB				214245376	214876160	203182080	16384	11046912	0	3	1
1788508913.762337524	33.44%	241.7MiB / 1GiB				253452288	254238720	231374848	16384	22061056	0	3	1
1788508915.770832542	0.00%	241.7MiB / 1GiB				253452288	254238720	231374848	16384	22061056	0	3	1
1788508917.778894675	0.00%	241.7MiB / 1GiB				253452288	254238720	231374848	16384	22061056	0	3	1
1788508919.787055789	16.44%	285.6MiB / 1GiB				299495424	301117440	264458240	16384	35020800	0	3	1
1788508921.800608386	0.00%	285.6MiB / 1GiB				299495424	301117440	264458240	16384	35020800	0	3	1
1788508923.801970719	17.77%	301.4MiB / 1GiB				316088320	316878848	276393984	16384	39677952	0	3	1
1788508925.809206258	23.76%	349.5MiB / 1GiB				366440448	367353856	312528896	16384	53895168	0	3	1
1788508927.816324321	0.00%	349.5MiB / 1GiB				366440448	367353856	312528896	16384	53895168	0	3	1
1788508929.823658965	35.67%	406.3MiB / 1GiB				426082304	427077632	355446784	16384	70619136	0	3	1
1788508931.838304833	157.31%	449.2MiB / 1GiB				471445504	471756800	387678208	16384	83238912	94208	3	1
1788508933.841712317	157.99%	474.2MiB / 1GiB				497213440	497729536	408559616	16384	87990272	466944	3	1
1788508935.850434602	181.25%	492.1MiB / 1GiB				516333568	516599808	421117952	16384	93470720	1294336	3	1
1788508937.861154301	181.15%	512.4MiB / 1GiB				537317376	537583616	435961856	16384	99504128	1495040	3	1
1788508939.867070829	156.81%	528.6MiB / 1GiB				554287104	554762240	449638400	16384	104140800	237568	3	1
1788508941.875039530	180.52%	545.3MiB / 1GiB				571838464	572104704	461504512	16384	109146112	942080	3	1
1788508943.898426825	179.93%	568.2MiB / 1GiB				595816448	597852160	482623488	16384	112771072	0	3	1
1788508945.894937925	178.21%	580.4MiB / 1GiB				608681984	609173504	491204608	16384	116469760	704512	3	1
1788508947.900923813	96.45%	588.4MiB / 1GiB				617279488	617541632	497455104	16384	118890496	675840	3	1
1788508949.910243966	0.00%	592.3MiB / 1GiB				621064192	622538752	501108736	16384	119939072	0	3	1
1788508951.922000947	178.37%	602.2MiB / 1GiB				631603200	632119296	508039168	16384	122806272	303104	3	1
1788508953.927973990	201.13%	625.9MiB / 1GiB				656314368	656576512	526512128	16384	127094784	2478080	3	1
1788508955.939871934	200.77%	638.4MiB / 1GiB				669446144	669904896	536477696	16384	130719744	1994752	3	1
1788508957.950303138	160.05%	651.1MiB / 1GiB				683307008	683823104	548499456	16384	134320128	24576	3	1
1788508959.949586156	198.85%	661.9MiB / 1GiB				694321152	694579200	554930176	16384	137596928	1429504	3	1
1788508961.959189227	180.65%	675.1MiB / 1GiB				708198400	708460544	565071872	16384	141475840	1323008	3	1
1788508963.966455077	164.64%	697MiB / 1GiB				730927104	731611136	585887744	16384	144805888	90112	3	1
1788508965.971789774	180.73%	708.3MiB / 1GiB				742879232	743268352	593870848	16384	148111360	442368	3	1
1788508967.980219105	199.73%	717.4MiB / 1GiB				752541696	752807936	598392832	16384	151130112	2727936	3	1
1788508970.054628202	209.12%	729.5MiB / 1GiB				764919808	765427712	608804864	16384	154431488	1343488	3	1
1788508972.063059856	177.09%	740.2MiB / 1GiB				776228864	776486912	617455616	16384	157597696	966656	3	1
1788508974.074330143	178.73%	761.4MiB / 1GiB				798175232	800964608	637300736	16384	160759808	143360	3	1
1788508976.074968190	200.46%	763.8MiB / 1GiB				800948224	801288192	638435328	16384	161525760	704512	3	1
1788508978.079700660	200.49%	763.8MiB / 1GiB				801206272	801288192	638435328	16384	161533952	704512	3	1
1788508980.098013944	198.64%	764.5MiB / 1GiB				801902592	803446784	638435328	16384	161525760	1409024	3	1
1788508982.116182547	201.51%	764.8MiB / 1GiB				801910784	803446784	638435328	16384	161529856	1409024	3	1
