timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506009.681576069	9.39%	6.234MiB / 1GiB				6762496	9805824	5349376	0	798720	16384	13	13
1788506011.691324420	27.52%	5.883MiB / 1GiB				6426624	9805824	5349376	0	798720	16384	13	13
1788506013.697667858	27.69%	6.18MiB / 1GiB				6504448	9805824	5349376	0	798720	73728	13	13
1788506015.708476753	23.92%	6.234MiB / 1GiB				6164480	9805824	5349376	0	798720	16384	13	13
1788506017.713868072	25.26%	5.879MiB / 1GiB				6164480	9805824	5349376	0	798720	28672	13	13
