timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788518226.376901215	3.74%	10MiB / 1GiB				10539008	11108352	7979008	0	1556480	1437696	13	13
1788518228.387551666	67.10%	146.8MiB / 1GiB				153972736	154923008	102879232	0	21385216	29708288	13	13
1788518230.394651388	0.07%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518232.398265153	0.05%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518234.407910188	0.06%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518236.419066304	0.07%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518238.428314293	0.07%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518240.435824284	0.08%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518242.446012111	0.06%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518244.448494726	0.06%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518246.457074496	0.06%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518248.466385571	0.06%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518250.475665375	0.06%	200MiB / 1GiB				209715200	210259968	139517952	0	29224960	40972288	13	13
1788518252.482784078	0.06%	204.8MiB / 1GiB				214765568	215126016	144568320	0	29224960	40972288	13	13
1788518254.489967408	0.06%	204.8MiB / 1GiB				214765568	215126016	144568320	0	29224960	40972288	13	13
1788518256.497732560	0.05%	204.8MiB / 1GiB				214765568	215126016	144568320	0	29224960	40972288	13	13
1788518258.506796886	0.06%	204.8MiB / 1GiB				214765568	215126016	144568320	0	29224960	40972288	13	13
1788518260.563119455	0.05%	204.8MiB / 1GiB				214765568	215126016	144568320	0	29224960	40972288	13	13
