timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788518170.302737532	9.73%	17.3MiB / 1GiB				18997248	19947520	15151104	0	2510848	2514944	13	13
1788518172.307521841	61.88%	159.8MiB / 1GiB				169676800	169951232	113819648	0	23498752	32780288	13	13
1788518174.314718605	0.06%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518176.320461066	0.07%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518178.331417791	0.06%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518180.332183653	0.06%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518182.343148197	0.07%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518184.347736521	0.05%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518186.353919919	0.05%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518188.368430735	0.06%	200.2MiB / 1GiB				209948672	210731008	139751424	0	29224960	40972288	13	13
1788518190.374356907	0.07%	208.3MiB / 1GiB				218374144	218669056	148176896	0	29224960	40972288	13	13
1788518192.381401729	0.07%	208.3MiB / 1GiB				218374144	218669056	148176896	0	29224960	40972288	13	13
1788518194.387930186	0.06%	208.3MiB / 1GiB				218374144	218669056	148176896	0	29224960	40972288	13	13
1788518196.392562413	0.06%	208.3MiB / 1GiB				218374144	218669056	148176896	0	29224960	40972288	13	13
1788518198.405102323	0.06%	208.3MiB / 1GiB				218374144	218669056	148176896	0	29224960	40972288	13	13
1788518200.411801157	0.06%	221.3MiB / 1GiB				232079360	232374272	161882112	0	29224960	40972288	13	13
1788518202.416601551	0.05%	221.3MiB / 1GiB				232079360	232374272	161882112	0	29224960	40972288	13	13
