timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788505559.270205641	9.67%	170.1MiB / 1GiB				178880512	179073024	177369088	16384	946176	12288	3	1
1788505561.285405795	24.87%	170.3MiB / 1GiB				178876416	179073024	177369088	16384	946176	12288	3	1
1788505563.289454977	28.06%	170.1MiB / 1GiB				178352128	179073024	177369088	16384	946176	12288	3	1
1788505565.312266750	28.51%	170.3MiB / 1GiB				178581504	179179520	177369088	16384	946176	12288	3	1
1788505567.309232363	27.10%	170.1MiB / 1GiB				178405376	179179520	177369088	16384	946176	12288	3	1
