timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507241.289901727	59.86%	16.13MiB / 1GiB				16662528	18489344	15368192	4096	1028096	262144	8	8
1788507243.296020019	194.37%	15.89MiB / 1GiB				16662528	18489344	15368192	4096	1028096	262144	8	8
1788507245.304377135	185.90%	15.89MiB / 1GiB				16662528	18489344	15368192	4096	1028096	262144	8	8
1788507247.316991228	200.62%	16.38MiB / 1GiB				16662528	18489344	15368192	4096	1028096	262144	8	8
1788507249.329656368	192.72%	16.38MiB / 1GiB				17178624	18489344	15368192	4096	1028096	262144	8	8
