timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506698.732836291	26.02%	7.832MiB / 1GiB				8212480	9998336	7393280	0	815104	4096	13	13
1788506700.742415906	62.27%	7.832MiB / 1GiB				8212480	9998336	7393280	0	815104	4096	13	13
1788506702.760667405	58.04%	7.832MiB / 1GiB				8212480	9998336	7393280	0	815104	4096	13	13
1788506704.759338919	59.42%	7.832MiB / 1GiB				8212480	9998336	7393280	0	815104	4096	13	13
1788506706.772302148	61.07%	7.832MiB / 1GiB				8212480	9998336	7393280	0	815104	4096	13	13
