timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507591.583059543	32.71%	11.58MiB / 1GiB				11960320	13225984	11227136	77824	643072	12288	7	7
1788507593.599937889	79.89%	13.43MiB / 1GiB				14163968	14856192	13426688	77824	647168	12288	7	7
1788507595.604932578	76.52%	13.43MiB / 1GiB				14163968	14856192	13426688	77824	647168	12288	7	7
1788507597.611793278	78.16%	13.45MiB / 1GiB				14176256	14856192	13438976	77824	647168	12288	7	7
1788507599.617078855	71.44%	13.45MiB / 1GiB				14180352	14856192	13443072	77824	647168	12288	7	7
