timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788512972.197639858	2.01%	9.852MiB / 1GiB				10330112	10903552	8802304	0	1388544	139264	13	13
1788512974.205716650	69.61%	148.3MiB / 1GiB				155709440	156913664	121933824	0	35000320	532480	13	13
1788512976.202390392	27.08%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512978.216576394	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512980.229245003	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512982.230333018	0.07%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512984.240381194	0.07%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512986.243111999	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512988.252243992	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512990.259591250	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512992.269265479	0.07%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512994.280867986	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512996.285403978	0.06%	246.9MiB / 1GiB				258875392	259375104	201502720	0	57372672	0	13	13
1788512998.299775943	0.07%	246.9MiB / 1GiB				258875392	260972544	201502720	0	57372672	0	13	13
1788513000.306548682	0.06%	246.9MiB / 1GiB				258875392	260972544	201502720	0	57372672	0	13	13
1788513002.324391518	0.06%	246.9MiB / 1GiB				258875392	260972544	201502720	0	57372672	0	13	13
1788513004.326212056	0.07%	246.9MiB / 1GiB				258875392	260972544	201502720	0	57372672	0	13	13
1788513006.405573660	155.94%	194.5MiB / 1GiB				203911168	260972544	194985984	0	3518464	5406720	13	13
