timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788513042.234927813	4.11%	9.68MiB / 1GiB				10661888	11370496	8122368	0	2117632	421888	13	13
1788513044.231889381	77.73%	149.3MiB / 1GiB				156504064	157016064	121794560	0	34709504	0	13	13
1788513046.242036983	36.27%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513048.249379199	0.05%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513050.257155877	0.05%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513052.268809105	0.05%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513054.276047540	0.06%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513056.282051777	0.06%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513058.292164090	0.05%	244.9MiB / 1GiB				256786432	257269760	199413760	0	57372672	0	13	13
1788513060.306066721	0.05%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513062.309025160	0.06%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513064.317792988	0.06%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513066.325026372	0.06%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513068.338928429	0.06%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513070.338820125	0.06%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513072.348498824	0.05%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513074.359687649	0.05%	244.9MiB / 1GiB				256786432	258883584	199413760	0	57372672	0	13	13
1788513076.367798042	111.41%	210.4MiB / 1GiB				220606464	291352576	194920448	0	3526656	22159360	13	13
