timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788504461.622271255	2.25%	652KiB / 1GiB	3	1120	286720	1167360	10362880	106496	0	835584	0	1	1
1788504463.612714230	2.29%	672KiB / 1GiB	3	1120	286720	950272	10510336	106496	0	790528	0	1	1
1788504465.655961347	0.01%	612KiB / 1GiB	3	1120	286720	966656	12632064	106496	0	819200	0	1	1
1788504467.665714867	2.43%	616KiB / 1GiB	3	1120	286720	1085440	12632064	106496	0	888832	0	1	1
1788504469.668770798	2.03%	636KiB / 1GiB	3	1120	286720	950272	12632064	106496	0	811008	0	1	1
