timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788504907.413654198	71.76%	44.93MiB / 1GiB				46804992	51060736	17747968	208896	1060864	27758592	9	9
1788504909.424735388	202.27%	52.16MiB / 1GiB				55025664	57626624	17747968	208896	1060864	35274752	9	9
1788504911.446723134	200.73%	53.6MiB / 1GiB				56369152	58318848	17747968	208896	1060864	37130240	9	9
1788504913.451032080	200.71%	52.25MiB / 1GiB				55619584	58531840	17747968	208896	1060864	36392960	9	9
1788504915.454808278	200.71%	53.43MiB / 1GiB				57085952	58601472	17747968	208896	1060864	36159488	9	9
