timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506796.043934806	2.37%	684KiB / 1GiB	3	1088	278528	1118208	10158080	106496	0	815104	0	1	1
1788506798.039556701	2.30%	752KiB / 1GiB	3	1088	278528	1101824	10158080	106496	0	933888	0	1	1
1788506800.039593886	0.01%	620KiB / 1GiB	3	1088	278528	970752	10391552	106496	0	815104	0	1	1
1788506802.076300829	2.53%	624KiB / 1GiB	3	1088	278528	1073152	12685312	106496	0	958464	0	1	1
1788506804.051943133	2.55%	616KiB / 1GiB	3	1088	278528	1531904	12685312	106496	0	1150976	0	1	1
