timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788517804.963925647	0.00%	170.1MiB / 1GiB				178323456	179073024	177352704	16384	946176	8192	3	1
1788517806.965961257	59.45%	281MiB / 1GiB				296357888	297127936	259432448	16384	16785408	23523328	3	1
1788517808.947213822	17.58%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517810.955308764	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517812.965449435	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517814.969931984	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517816.976445710	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517818.989112996	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517820.992062589	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517823.005674993	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517825.014934915	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517827.020390931	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517829.034102854	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517831.034662459	0.00%	377.6MiB / 1GiB				395993088	396312576	326189056	16384	28815360	40972288	3	1
1788517833.039908415	0.00%	382.6MiB / 1GiB				401203200	402001920	331399168	16384	28815360	40972288	3	1
1788517835.050017561	0.00%	382.6MiB / 1GiB				401203200	402001920	331399168	16384	28815360	40972288	3	1
1788517837.058641262	0.00%	382.6MiB / 1GiB				401203200	402001920	331399168	16384	28815360	40972288	3	1
1788517839.082257917	0.00%	382.6MiB / 1GiB				401203200	402001920	331399168	16384	28815360	40972288	3	1
