timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788514246.942255845	5.51%	176MiB / 1GiB				185229312	185778176	182710272	16384	3543040	0	3	1
1788514248.939000747	0.00%	214.5MiB / 1GiB				224956416	225542144	210878464	16384	14061568	0	3	1
1788514250.947956274	0.00%	214.5MiB / 1GiB				224956416	225542144	210878464	16384	14061568	0	3	1
1788514252.961973708	42.35%	251.4MiB / 1GiB				263663616	264368128	238694400	16384	24961024	4096	3	1
1788514254.969630498	38.34%	320.1MiB / 1GiB				337715200	338690048	291663872	16384	46325760	12288	3	1
1788514256.974413711	36.82%	391.4MiB / 1GiB				410435584	411590656	344190976	16384	66228224	0	3	1
1788514258.992664126	171.12%	452.7MiB / 1GiB				474742784	476909568	390467584	16384	84267008	4096	3	1
1788514260.990990229	29.25%	464.5MiB / 1GiB				487067648	487796736	399335424	16384	87715840	0	3	1
1788514263.002609692	117.52%	469.9MiB / 1GiB				493068288	493334528	401895424	16384	89423872	1294336	3	1
1788514265.024652462	178.62%	483.8MiB / 1GiB				507400192	507875328	413200384	16384	93405184	516096	3	1
1788514267.036449188	183.52%	500.5MiB / 1GiB				524775424	526807040	426270720	16384	98496512	12288	3	1
1788514269.033722925	200.83%	518.6MiB / 1GiB				543895552	544407552	439156736	16384	102535168	1990656	3	1
1788514271.043941008	152.39%	532.8MiB / 1GiB				559013888	560369664	452005888	16384	106557440	188416	3	1
1788514273.049739257	20.04%	541.4MiB / 1GiB				567705600	568500224	458657792	16384	109031424	0	3	1
1788514275.051459528	146.58%	547.8MiB / 1GiB				574906368	575422464	461766656	16384	111124480	1585152	3	1
1788514277.064385974	177.91%	565.2MiB / 1GiB				592756736	593272832	474910720	16384	116166656	1449984	3	1
1788514279.073496035	0.00%	581.5MiB / 1GiB				609796096	610525184	491896832	16384	117882880	0	3	1
1788514281.081517242	179.11%	592MiB / 1GiB				620990464	621289472	499261440	16384	120942592	331776	3	1
1788514283.088013534	198.04%	604.5MiB / 1GiB				633884672	634363904	506695680	16384	124882944	2244608	3	1
1788514285.090999708	197.20%	621.2MiB / 1GiB				651390976	653910016	521830400	16384	129540096	0	3	1
1788514287.106895112	179.45%	635.6MiB / 1GiB				666742784	667004928	531365888	16384	133894144	1146880	3	1
1788514289.111184020	188.03%	661MiB / 1GiB				693153792	693411840	552931328	16384	138407936	1515520	3	1
1788514291.122377826	179.55%	671.6MiB / 1GiB				704241664	704675840	562364416	16384	141451264	360448	3	1
