timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788512781.186268011	6.32%	23.07MiB / 1GiB				24657920	28852224	24391680	237568	2359296	548864	7	7
1788512783.195169571	93.56%	360.6MiB / 1GiB				378380288	380899328	348016640	237568	30126080	0	8	8
1788512785.206214830	96.30%	696.2MiB / 1GiB				730238976	730480640	671797248	237568	58200064	0	10	10
1788512787.215188030	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512789.222124103	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512791.229859816	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512793.236360716	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512795.246339247	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512797.258283156	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512799.264173671	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512801.270449513	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512803.276400312	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512805.280990807	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512807.291503027	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512809.303219746	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512811.311499496	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512813.317716217	0.00%	696.2MiB / 1GiB				730234880	730480640	671797248	237568	58200064	0	10	10
1788512815.478622805	90.77%	693.2MiB / 1GiB				711688192	732712960	671813632	237568	22495232	15364096	10	10
