timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788512907.686623178	4.79%	15.73MiB / 1GiB				19296256	19558400	19443712	237568	1843200	167936	9	9
1788512909.691410213	98.50%	308.6MiB / 1GiB				331190272	333283328	306364416	237568	26558464	0	9	9
1788512911.719391301	86.54%	628.3MiB / 1GiB				659042304	661229568	608489472	237568	52703232	102400	9	9
1788512913.709885591	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512915.712707952	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512917.724701585	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512919.738139125	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512921.743359152	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512923.755629507	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512925.754498028	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512927.761892590	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512929.772005967	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512931.786039206	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512933.787428399	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512935.796525893	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512937.803204553	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512939.820285139	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512941.823395034	0.00%	703.6MiB / 1GiB				737980416	738402304	679559168	237568	58183680	0	9	9
1788512943.862885734	0.00%	677.4MiB / 1GiB				710574080	768397312	679567360	237568	4313088	26456064	9	9
