timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788512506.000928345	2.27%	608KiB / 1GiB	1002	58345	15440384	1064960	10227712	106496	0	917504	0	1	1
1788512507.973650444	2.31%	636KiB / 1GiB	5302	71072	18287872	806912	10792960	106496	0	598016	0	1	1
1788512509.968638349	2.31%	636KiB / 1GiB	9302	82915	21226240	1077248	12427264	106496	0	958464	0	1	1
1788512511.981997738	2.27%	632KiB / 1GiB	12180	91782	23496192	1093632	12943360	106496	0	815104	0	1	1
1788512514.056627505	2.88%	1.152MiB / 1GiB	15966	102654	26465536	942080	12943360	106496	0	548864	0	1	1
1788512516.009518800	2.76%	620KiB / 1GiB	19119	111538	28553728	929792	17608704	106496	0	806912	0	1	1
1788512517.995209919	2.84%	616KiB / 1GiB	20279	114744	29374464	786432	17608704	106496	0	548864	0	1	1
1788512519.993220454	2.13%	616KiB / 1GiB	20779	116100	29761536	1187840	17608704	3678208	0	987136	0	3	1
1788512522.008709950	2.18%	616KiB / 1GiB	23044	119649	30860800	917504	17608704	106496	0	790528	0	1	1
1788512523.993261876	2.34%	616KiB / 1GiB	26032	128087	32790272	1081344	17608704	106496	0	954368	0	1	1
1788512526.018993900	2.46%	616KiB / 1GiB	26773	130480	33402880	1105920	17608704	106496	0	524288	0	1	1
1788512528.056015596	2.23%	620KiB / 1GiB	28013	134139	34339584	1073152	17608704	106496	0	598016	0	1	1
1788512530.060403858	2.94%	620KiB / 1GiB	28255	134982	34555392	937984	17608704	106496	0	524288	0	1	1
1788512532.069452235	2.62%	624KiB / 1GiB	28916	137292	35354112	1089536	17608704	106496	0	946176	0	1	1
1788512534.066520154	2.05%	620KiB / 1GiB	33417	151693	38833408	1081344	17608704	106496	0	688128	0	1	1
1788512536.073888823	2.30%	624KiB / 1GiB	37616	163877	41952512	1077248	17608704	106496	0	622592	0	1	1
1788512538.048899454	2.09%	688KiB / 1GiB	37616	163877	41952512	1019904	17608704	106496	0	909312	0	1	1
1788512540.058008470	2.13%	696KiB / 1GiB	39107	167766	42948096	1130496	17608704	106496	0	905216	0	1	1
1788512542.129576927	2.60%	616KiB / 1GiB	42078	175681	44974336	1110016	17608704	106496	0	888832	0	1	1
1788512544.079350719	2.15%	616KiB / 1GiB	42328	150877	38624512	1122304	17608704	106496	0	831488	0	1	1
1788512546.109518979	2.33%	616KiB / 1GiB	44077	155771	39877376	2437120	17608704	5869568	0	1105920	0	2	1
1788512548.092971706	2.90%	624KiB / 1GiB	46226	161839	41430784	1114112	17608704	106496	0	569344	0	1	1
1788512550.113504108	2.41%	660KiB / 1GiB	46689	163187	41775872	950272	17608704	106496	0	598016	0	1	1
1788512552.126383942	2.23%	664KiB / 1GiB	46939	163892	41956352	1081344	17608704	106496	0	782336	0	1	1
1788512554.126201801	2.63%	656KiB / 1GiB	47554	165598	42393088	1105920	17608704	106496	0	602112	0	1	1
1788512556.147916657	2.20%	676KiB / 1GiB	48079	167171	42795776	1069056	17608704	106496	0	942080	0	1	1
1788512558.167140088	2.64%	616KiB / 1GiB	47816	161844	36025344	1097728	17608704	106496	0	958464	0	1	1
1788512560.147271590	2.10%	616KiB / 1GiB	48064	141514	36227584	1097728	17608704	106496	0	974848	0	1	1
1788512562.169104761	2.19%	628KiB / 1GiB	48314	142319	36433664	942080	17608704	106496	0	774144	0	1	1
1788512564.181365586	2.73%	1.23MiB / 1GiB	48316	142319	36433664	954368	17608704	106496	0	585728	0	1	1
1788512566.205103478	2.29%	624KiB / 1GiB	48316	142319	36433664	1077248	17608704	106496	0	638976	0	1	1
1788512568.197532604	2.49%	624KiB / 1GiB	48316	142319	36433664	1093632	17608704	106496	0	974848	0	1	1
1788512570.182793147	2.43%	624KiB / 1GiB	48316	142319	36433664	1437696	17608704	3682304	0	1085440	0	7	1
1788512572.196731989	2.20%	620KiB / 1GiB	48316	142345	36440320	1093632	17608704	106496	0	962560	0	1	1
1788512574.216087926	2.23%	620KiB / 1GiB	48316	142377	36448512	1089536	17608704	106496	0	950272	0	1	1
1788512576.248845680	2.63%	624KiB / 1GiB	48254	141298	36115200	1024000	17608704	106496	0	782336	0	1	1
1788512578.268760305	2.88%	620KiB / 1GiB	47856	106705	27316480	929792	17608704	106496	0	585728	0	1	1
