timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507641.703646779	21.33%	5.891MiB / 1GiB				6176768	10256384	5357568	0	806912	12288	13	13
1788507643.710481184	54.95%	5.891MiB / 1GiB				6176768	10256384	5357568	0	806912	12288	13	13
1788507645.721605188	51.85%	5.891MiB / 1GiB				6176768	10256384	5357568	0	806912	12288	13	13
1788507647.727411087	54.77%	5.891MiB / 1GiB				6176768	10256384	5357568	0	806912	12288	13	13
1788507649.735425105	51.95%	5.891MiB / 1GiB				6176768	10256384	5357568	0	806912	12288	13	13
