timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507697.310547326	26.14%	7.938MiB / 1GiB				8323072	10207232	7503872	0	802816	16384	13	13
1788507699.318195560	55.62%	7.938MiB / 1GiB				8323072	10207232	7503872	0	802816	16384	13	13
1788507701.328496398	54.61%	7.938MiB / 1GiB				8323072	10207232	7503872	0	802816	16384	13	13
1788507703.333702867	54.73%	7.938MiB / 1GiB				8323072	10207232	7503872	0	802816	16384	13	13
1788507705.342793057	54.49%	7.938MiB / 1GiB				8323072	10207232	7503872	0	802816	16384	13	13
