timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506979.937747000	87.43%	6.289MiB / 1GiB				6594560	8445952	5623808	0	905216	61440	13	13
1788506981.943272234	201.61%	6.289MiB / 1GiB				6594560	8445952	5623808	0	905216	65536	13	13
1788506983.944638701	198.79%	6.289MiB / 1GiB				6594560	8445952	5623808	0	905216	65536	13	13
1788506985.952825564	199.39%	6.535MiB / 1GiB				6594560	8445952	5623808	0	905216	65536	13	13
1788506987.961978656	198.22%	6.289MiB / 1GiB				6594560	8445952	5623808	0	905216	65536	13	13
