timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788504304.376890472	28.99%	12.02MiB / 1GiB				12107776	13705216	11206656	57344	643072	8192	7	7
1788504306.383146052	97.37%	11.39MiB / 1GiB				12525568	13705216	11206656	57344	643072	16384	7	7
1788504308.394044937	99.26%	11.9MiB / 1GiB				12271616	13705216	11206656	57344	643072	0	7	7
1788504310.396286945	98.21%	11.73MiB / 1GiB				13213696	13705216	11206656	57344	643072	552960	7	7
1788504312.407442776	97.61%	11.93MiB / 1GiB				12615680	13705216	11206656	57344	643072	8192	7	7
