timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788517413.134572884	2.99%	608KiB / 1GiB	1157	55090	14745088	1048576	12759040	110592	0	610304	0	1	1
1788517415.104986485	2.11%	616KiB / 1GiB	2026	57598	14745088	954368	12759040	110592	0	823296	0	1	1
1788517417.096431478	1.95%	628KiB / 1GiB	2026	57698	14770688	1118208	12759040	110592	0	888832	0	1	1
1788517419.144165313	2.54%	784KiB / 1GiB	2839	60297	15436032	954368	12759040	110592	0	815104	0	1	1
1788517421.152799957	0.53%	624KiB / 1GiB	2839	60297	15436032	942080	12759040	110592	0	589824	0	1	1
1788517423.146151152	2.86%	620KiB / 1GiB	2839	60297	15436032	1077248	12759040	110592	0	790528	0	1	1
1788517425.138659943	2.32%	624KiB / 1GiB	3585	62893	16100608	1634304	19279872	110592	0	1257472	0	1	1
1788517427.168101752	2.24%	628KiB / 1GiB	3585	62893	16100608	1118208	19279872	110592	0	983040	0	1	1
1788517429.156792359	2.62%	616KiB / 1GiB	5612	70424	18028544	1011712	19279872	110592	0	778240	0	1	1
1788517431.176868449	2.33%	616KiB / 1GiB	6029	70755	18113280	1069056	19279872	110592	0	811008	0	1	1
1788517433.195642298	2.32%	628KiB / 1GiB	6029	70755	18113280	1085440	19279872	110592	0	962560	0	1	1
1788517435.214005445	2.60%	616KiB / 1GiB	8223	74184	18991104	1085440	19279872	110592	0	856064	0	1	1
1788517437.223502798	2.74%	628KiB / 1GiB	12223	85864	22090752	991232	19279872	110592	0	794624	0	1	1
1788517439.228932980	2.73%	616KiB / 1GiB	15100	94843	24462336	1114112	19279872	110592	0	958464	0	1	1
1788517441.238088581	2.14%	696KiB / 1GiB	16339	98631	25249536	942080	19279872	110592	0	540672	0	1	1
1788517443.243287282	2.30%	708KiB / 1GiB	16776	99999	25599744	1085440	19279872	110592	0	708608	0	1	1
1788517445.334333444	3.24%	756KiB / 1GiB	19211	107656	27653120	647168	19279872	110592	0	520192	0	1	1
1788517447.256518525	3.10%	624KiB / 1GiB	19369	108231	27707136	1073152	19279872	110592	0	888832	0	1	1
1788517449.286081260	3.29%	616KiB / 1GiB	21529	114071	29202176	1093632	19279872	110592	0	970752	0	1	1
1788517451.291128581	2.98%	616KiB / 1GiB	25976	127576	32822272	1097728	19279872	110592	0	618496	0	2	1
1788517453.268941521	2.67%	616KiB / 1GiB	26438	129183	33070848	1085440	19279872	110592	0	950272	0	1	1
1788517455.307609619	2.40%	616KiB / 1GiB	27423	131817	33745152	1015808	19279872	110592	0	573440	0	1	1
1788517457.333302104	2.45%	616KiB / 1GiB	29373	137838	35286528	1114112	19279872	110592	0	610304	0	1	1
1788517459.337960944	2.75%	620KiB / 1GiB	29373	137838	35286528	970752	19279872	110592	0	811008	0	1	1
1788517461.331899762	2.31%	616KiB / 1GiB	30831	142817	36694016	1110016	19279872	110592	0	811008	0	1	1
1788517463.319779362	2.24%	616KiB / 1GiB	35752	156118	39966208	774144	19279872	110592	0	524288	0	1	1
