timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788517613.340971324	2.21%	604KiB / 1GiB	1216	64450	16653824	1081344	9916416	110592	0	962560	0	1	1
1788517615.295438334	2.39%	664KiB / 1GiB	2150	65893	16868608	962560	10928128	110592	0	819200	0	1	1
1788517617.323980384	2.45%	736KiB / 1GiB	2150	65893	16868608	929792	10928128	110592	0	786432	0	1	1
1788517619.338658339	2.31%	1020KiB / 1GiB	5555	77060	19955712	933888	10928128	110592	0	749568	0	1	1
1788517621.333333350	2.60%	616KiB / 1GiB	7784	82833	21205248	929792	12296192	110592	0	565248	0	1	1
1788517623.331757798	2.49%	616KiB / 1GiB	7784	82833	21205248	966656	16392192	110592	0	782336	0	1	1
1788517625.379114277	2.34%	608KiB / 1GiB	10848	91857	23736320	1585152	16392192	110592	0	663552	0	1	1
1788517627.436202045	2.09%	624KiB / 1GiB	14598	102634	26358272	1441792	16392192	5906432	0	1024000	0	1	1
1788517629.415474900	2.52%	612KiB / 1GiB	18645	113219	28984064	925696	16392192	110592	0	524288	0	1	1
1788517631.372735822	3.11%	684KiB / 1GiB	19283	114640	29347840	942080	16392192	110592	0	602112	0	1	1
1788517633.367632638	2.30%	716KiB / 1GiB	19283	114640	29347840	1110016	16392192	110592	0	872448	0	1	1
1788517635.420876341	2.39%	608KiB / 1GiB	22666	124805	32257024	1081344	16392192	110592	0	880640	0	1	1
1788517637.406487619	2.74%	608KiB / 1GiB	27368	138007	35329792	958464	16392192	110592	0	524288	0	1	1
1788517639.415742656	2.28%	608KiB / 1GiB	30075	145529	37255424	1073152	16392192	110592	0	880640	0	1	1
1788517641.418679492	2.38%	620KiB / 1GiB	31694	149840	38359040	1019904	16392192	110592	0	802816	0	1	1
1788517643.448560291	2.49%	668KiB / 1GiB	31694	149840	38359040	958464	16392192	110592	0	815104	0	1	1
1788517645.427780293	2.00%	2.918MiB / 1GiB	33168	153719	39352064	1015808	16392192	110592	0	794624	0	1	1
1788517647.437126123	2.78%	612KiB / 1GiB	36382	162475	41757184	1114112	16392192	110592	0	827392	0	1	1
1788517649.445267345	2.16%	620KiB / 1GiB	37131	164476	42105856	1110016	16392192	110592	0	888832	0	1	1
1788517651.438334983	2.45%	608KiB / 1GiB	38088	166697	42674432	1093632	16392192	110592	0	618496	0	1	1
1788517653.449914967	2.89%	616KiB / 1GiB	38555	167915	42986240	933888	16392192	110592	0	774144	0	1	1
1788517655.467941345	2.21%	620KiB / 1GiB	38555	167915	42986240	991232	16392192	110592	0	544768	0	1	1
1788517657.470238755	2.34%	620KiB / 1GiB	38697	168344	43096064	1056768	16392192	110592	0	802816	0	1	1
1788517659.486124930	2.31%	656KiB / 1GiB	39433	169716	43447296	937984	16392192	110592	0	532480	0	1	1
1788517661.533466143	2.59%	620KiB / 1GiB	40682	172817	44241152	909312	16392192	110592	0	516096	0	1	1
1788517663.528295539	2.29%	620KiB / 1GiB	44819	181474	46457344	1003520	16392192	110592	0	520192	0	1	1
1788517665.509666836	2.18%	668KiB / 1GiB	45415	182688	46768128	1015808	16392192	110592	0	790528	0	1	1
1788517667.537769981	2.13%	696KiB / 1GiB	45846	183486	46972416	1064960	16392192	110592	0	786432	0	1	1
1788517669.520433214	2.03%	704KiB / 1GiB	46844	184948	47346688	1069056	16392192	110592	0	802816	0	1	1
1788517671.526931909	0.49%	4.332MiB / 1GiB	47575	186132	47649792	1101824	16392192	110592	0	978944	0	1	1
1788517673.543804316	2.32%	660KiB / 1GiB	47752	186556	47758336	1093632	16392192	110592	0	524288	0	1	1
1788517675.555734536	2.67%	608KiB / 1GiB	47998	158995	40702720	1101824	16392192	110592	0	946176	0	1	1
1788517677.602966031	2.43%	612KiB / 1GiB	48497	160231	41019136	1589248	16392192	1175552	0	1183744	0	1	1
1788517679.559534868	2.72%	608KiB / 1GiB	48501	160262	41027072	999424	16392192	110592	0	589824	0	1	1
1788517681.690537765	2.90%	608KiB / 1GiB	48500	146920	36678400	946176	16392192	110592	0	802816	0	1	1
1788517683.658609369	2.30%	628KiB / 1GiB	48500	143275	36678400	962560	16392192	110592	0	585728	0	1	1
1788517685.666952589	2.43%	620KiB / 1GiB	48500	143274	36678144	1024000	16392192	110592	0	540672	0	1	1
1788517687.658250456	2.08%	612KiB / 1GiB	48500	143274	36678144	741376	16392192	110592	0	520192	0	1	1
1788517689.675315577	2.16%	656KiB / 1GiB	48500	143274	36678144	1007616	16392192	110592	0	520192	0	1	1
1788517691.694706878	2.67%	672KiB / 1GiB	48500	143274	36678144	946176	16392192	110592	0	516096	0	1	1
1788517693.665887009	2.46%	692KiB / 1GiB	48500	143313	36688128	1093632	16392192	110592	0	806912	0	1	1
1788517695.678624021	3.05%	652KiB / 1GiB	48500	143313	36688128	958464	16392192	110592	0	524288	0	1	1
1788517697.665317127	2.13%	1.191MiB / 1GiB	48500	143249	36671744	1011712	16392192	110592	0	786432	0	1	1
1788517699.677926401	2.27%	612KiB / 1GiB	48500	143303	36685568	933888	16392192	110592	0	520192	0	1	1
1788517701.717230653	2.36%	616KiB / 1GiB	48500	143259	36674304	958464	16392192	110592	0	774144	0	1	1
1788517703.716089155	2.51%	616KiB / 1GiB	48500	143208	36661248	1601536	17174528	110592	0	700416	0	1	1
1788517705.704460599	2.22%	680KiB / 1GiB	48500	143208	36661248	1073152	17174528	110592	0	815104	0	1	1
1788517707.778633822	2.13%	640KiB / 1GiB	48432	140504	35851008	958464	17174528	110592	0	540672	0	1	1
1788517709.734102683	2.89%	620KiB / 1GiB	48161	102850	26329600	1064960	17174528	110592	0	552960	0	1	1
