timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506205.475007549	15.22%	170.4MiB / 1GiB				178376704	179093504	177373184	16384	966656	16384	3	1
1788506207.483791789	53.79%	170.2MiB / 1GiB				178372608	179163136	177373184	16384	966656	16384	3	1
1788506209.496087259	45.31%	170.3MiB / 1GiB				178651136	179281920	177373184	16384	966656	16384	3	1
1788506211.497523177	38.52%	170.7MiB / 1GiB				178626560	179281920	177373184	16384	966656	57344	3	1
1788506213.506673606	35.44%	170.1MiB / 1GiB				178425856	179281920	177373184	16384	966656	16384	3	1
