timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788506912.933418122	81.43%	13.54MiB / 1GiB				14319616	15949824	13393920	126976	733184	65536	7	7
1788506914.943322895	182.67%	13.55MiB / 1GiB				14340096	15949824	13393920	126976	753664	65536	8	8
1788506916.948895421	187.26%	13.55MiB / 1GiB				14340096	15949824	13393920	126976	753664	65536	8	8
1788506918.957309854	183.83%	13.55MiB / 1GiB				14340096	15949824	13393920	126976	753664	65536	8	8
1788506920.972318094	180.88%	13.55MiB / 1GiB				14598144	15949824	13393920	126976	753664	65536	8	8
