timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507794.764026291	2.05%	612KiB / 1GiB	3	928	237568	1064960	11591680	106496	0	819200	0	1	1
1788507796.771245596	2.30%	724KiB / 1GiB	3	928	237568	1101824	11591680	106496	0	589824	0	1	1
1788507798.773746209	2.20%	660KiB / 1GiB	3	928	237568	1073152	12722176	106496	0	962560	0	1	1
1788507800.779587075	0.81%	616KiB / 1GiB	3	928	237568	1327104	12808192	106496	0	909312	0	1	1
1788507802.794665218	2.85%	616KiB / 1GiB	3	928	237568	1064960	12808192	106496	0	884736	0	1	1
