timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788507739.126252035	2.27%	604KiB / 1GiB	3	928	237568	1216512	12525568	110592	0	901120	0	1	1
1788507741.153311343	2.85%	660KiB / 1GiB	3	928	237568	1073152	12525568	110592	0	806912	0	1	1
1788507743.135951483	0.00%	624KiB / 1GiB	3	928	237568	1355776	12525568	110592	0	811008	0	1	1
1788507745.165107126	2.65%	616KiB / 1GiB	3	928	237568	1069056	12525568	110592	0	802816	0	1	1
1788507747.155323568	2.45%	624KiB / 1GiB	3	928	237568	1441792	12525568	110592	0	659456	0	1	1
