timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788504830.836397131	76.57%	198.8MiB / 1GiB				209653760	214142976	179892224	16384	1306624	27435008	3	1
1788504832.852248264	200.49%	207.3MiB / 1GiB				219242496	220487680	179896320	16384	1306624	35729408	3	1
1788504834.870493010	202.73%	206.3MiB / 1GiB				216252416	220958720	179896320	16384	1306624	37142528	3	1
1788504836.877379058	203.16%	208.9MiB / 1GiB				219856896	221626368	179896320	16384	1306624	36409344	3	1
1788504838.889456602	203.90%	207.4MiB / 1GiB				217546752	221626368	179896320	16384	1306624	36286464	3	1
