timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788505013.166419445	66.23%	37.59MiB / 1GiB				41537536	45363200	14565376	0	1179648	27480064	13	13
1788505015.182799547	204.15%	48.43MiB / 1GiB				51007488	54910976	14565376	0	1179648	32198656	13	13
1788505017.178502597	203.40%	49.82MiB / 1GiB				53243904	55472128	14565376	0	1179648	36491264	13	13
1788505019.202675308	203.45%	44.38MiB / 1GiB				49582080	55472128	14565376	0	1179648	33185792	13	13
1788505021.240989649	204.53%	45.77MiB / 1GiB				43491328	55472128	14565376	0	1179648	30887936	13	13
