timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788512667.770704315	4.96%	174.8MiB / 1GiB				184176640	185094144	181886976	16384	2887680	0	3	1
1788512669.774848263	59.35%	294.8MiB / 1GiB				312516608	313810944	272379904	16384	39346176	1576960	3	1
1788512671.784685270	5.14%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512673.796257580	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512675.800827264	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512677.813608642	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512679.818102891	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512681.824374011	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512683.833502689	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512685.845630746	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512687.857410069	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512689.860535882	0.00%	363.2MiB / 1GiB				380817408	382013440	322883584	16384	57917440	0	3	1
1788512691.871344342	0.00%	368.3MiB / 1GiB				386170880	386899968	328237056	16384	57917440	0	3	1
1788512693.877657576	0.00%	368.3MiB / 1GiB				386170880	386899968	328237056	16384	57917440	0	3	1
1788512695.885203800	0.00%	368.3MiB / 1GiB				386170880	386899968	328237056	16384	57917440	0	3	1
1788512697.890426052	0.00%	368.3MiB / 1GiB				386170880	386899968	328237056	16384	57917440	0	3	1
1788512699.896858184	0.00%	368.3MiB / 1GiB				386170880	386899968	328237056	16384	57917440	0	3	1
1788512701.917377284	83.79%	173.7MiB / 1GiB				182157312	387325952	177459200	16384	3293184	1388544	3	1
