timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788520565.917565498	15.13%	38.43MiB / 1GiB				45780992	48513024	41050112	3166208	1818624	1810432	7	7
1788520567.913439690	84.69%	416.2MiB / 1GiB				439586816	440164352	396271616	3166208	16826368	23322624	8	8
1788520569.969774433	0.00%	485.4MiB / 1GiB				512184320	512774144	462475264	3166208	19456000	27086848	9	9
1788520571.937250601	37.22%	579.2MiB / 1GiB				617684992	620036096	562823168	3166208	23261184	32722944	9	9
1788520573.950944093	63.74%	795.4MiB / 1GiB				837173248	837763072	749256704	3166208	35323904	49991680	9	9
1788520575.944663363	0.00%	805.2MiB / 1GiB				847495168	848474112	758149120	3166208	35692544	50487296	9	9
1788520577.958042341	67.62%	868.9MiB / 1GiB				914030592	914624512	817336320	3166208	38453248	54431744	9	9
1788520579.970371580	176.25%	900.5MiB / 1GiB				946741248	947802112	843010048	3166208	41492480	58970112	9	9
1788520581.977729956	0.00%	899.8MiB / 1GiB				946638848	947802112	843010048	3166208	41492480	58970112	9	9
1788520583.985579298	186.42%	946.9MiB / 1GiB				996675584	997724160	885137408	3166208	45113344	64208896	9	9
1788520585.992819977	170.45%	1015MiB / 1GiB				1067720704	1068228608	941785088	3166208	50581504	72003584	9	9
1788520587.995677605	108.71%	1024MiB / 1GiB				1073553408	1073782784	936407040	712704	55554048	79196160	9	9
1788520590.001693329	162.99%	1023MiB / 1GiB				1073479680	1073852416	926736384	708608	59502592	84922368	9	9
1788520592.018183999	0.00%	1023MiB / 1GiB				1073479680	1073852416	926736384	708608	59502592	84922368	9	9
1788520594.029487497	0.07%	1024MiB / 1GiB				1073557504	1073852416	924205056	708608	60489728	86343680	9	9
1788520596.032602599	176.24%	1023MiB / 1GiB				1070632960	1073852416	917065728	122880	61693952	88031232	9	9
1788520598.039763698	179.43%	1017MiB / 1GiB				1066151936	1073852416	717795328	122880	55074816	77869056	9	9
1788520600.047792129	20.63%	991MiB / 1GiB				1038692352	1073852416	627908608	122880	52989952	74694656	9	9
1788520602.054849407	177.38%	1023MiB / 1GiB				1073156096	1073852416	646225920	221184	55054336	77824000	9	9
1788520604.067753918	151.20%	1008MiB / 1GiB				1057218560	1073852416	538796032	221184	48615424	68071424	9	9
1788520606.078606253	160.21%	660.5MiB / 1GiB				694374400	1073852416	559411200	184320	54362112	76775424	9	9
1788520608.089741138	157.82%	721.9MiB / 1GiB				757383168	1073852416	610344960	184320	58060800	82489344	9	9
