timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788518297.021798525	2.52%	604KiB / 1GiB	948	20734	5491968	1073152	12734464	110592	0	786432	0	1	1
1788518299.071465156	2.62%	616KiB / 1GiB	8377	46857	11995392	1081344	12734464	110592	0	802816	0	1	1
1788518301.017471565	2.63%	712KiB / 1GiB	10002	50992	13053952	983040	12734464	110592	0	524288	0	1	1
1788518303.029222182	0.62%	616KiB / 1GiB	10002	50992	13053952	1081344	12734464	110592	0	790528	0	1	1
1788518305.005681913	2.44%	620KiB / 1GiB	10002	50992	13053952	1052672	12734464	110592	0	933888	0	1	1
1788518307.026690459	1.98%	620KiB / 1GiB	10002	50992	13053952	1110016	12734464	110592	0	524288	0	1	1
1788518309.032080111	2.35%	700KiB / 1GiB	10002	50992	13053952	1093632	12734464	110592	0	802816	0	1	1
1788518311.055330539	2.78%	700KiB / 1GiB	10002	50992	13053952	1044480	12734464	110592	0	802816	0	1	1
1788518313.043198435	2.83%	676KiB / 1GiB	10002	50992	13053952	1081344	12734464	110592	0	544768	0	1	1
1788518315.032300204	2.23%	656KiB / 1GiB	10002	50992	13053952	1069056	12734464	110592	0	811008	0	1	1
1788518317.066233792	2.65%	612KiB / 1GiB	10002	50992	13053952	1150976	12734464	110592	0	909312	0	1	1
1788518319.059684485	2.42%	612KiB / 1GiB	10002	50992	13053952	1064960	12734464	110592	0	933888	0	1	1
1788518321.089605530	2.35%	616KiB / 1GiB	10002	46683	11950848	950272	12734464	110592	0	516096	0	1	1
1788518323.094226240	2.34%	624KiB / 1GiB	10002	46683	11950848	1060864	12734464	110592	0	872448	0	1	1
1788518325.099963520	2.20%	752KiB / 1GiB	10002	46683	11950848	1044480	12734464	110592	0	921600	0	1	1
1788518327.138880724	2.44%	668KiB / 1GiB	10002	46683	11950848	937984	12734464	110592	0	815104	0	1	1
1788518329.096317512	2.23%	1.023MiB / 1GiB	10002	46682	11950592	1040384	12734464	110592	0	528384	0	1	1
