timestamp	cpu_percent	memory_usage	conntrack_count	nf_conntrack_objects	nf_conntrack_bytes	memory_current	memory_peak_cgroup	memory_anon	memory_file	memory_kernel	memory_sock	pids_current	threads_current
1788518353.146325327	2.76%	604KiB / 1GiB	627	18718	5050368	712704	12013568	106496	0	593920	0	1	1
1788518355.157297246	2.31%	612KiB / 1GiB	8377	45902	11917312	1101824	12013568	106496	0	819200	0	1	1
1788518357.149395154	2.57%	700KiB / 1GiB	10002	50525	12934400	1077248	12013568	106496	0	806912	0	1	1
1788518359.159662207	2.38%	1.07MiB / 1GiB	10002	50525	12934400	1089536	12820480	106496	0	598016	0	1	1
1788518361.171437442	1.08%	616KiB / 1GiB	10002	50525	12934400	1060864	12820480	106496	0	798720	0	1	1
1788518363.169412073	2.61%	620KiB / 1GiB	10002	50525	12934400	929792	12820480	106496	0	794624	0	1	1
1788518365.175119248	2.22%	628KiB / 1GiB	10002	50525	12934400	1298432	14610432	106496	0	1126400	0	1	1
1788518367.181678985	2.07%	620KiB / 1GiB	10002	50524	12934144	1089536	14610432	106496	0	946176	0	1	1
1788518369.191438684	2.39%	620KiB / 1GiB	10002	50524	12934144	1077248	14610432	106496	0	651264	0	1	1
1788518371.209732852	2.59%	720KiB / 1GiB	10002	50524	12934144	1105920	14610432	106496	0	581632	0	1	1
1788518373.208598990	2.39%	652KiB / 1GiB	10002	50523	12933888	1069056	14610432	106496	0	520192	0	1	1
1788518375.223987701	2.63%	688KiB / 1GiB	10002	50523	12933888	1118208	14610432	106496	0	983040	0	1	1
1788518377.231535972	2.41%	736KiB / 1GiB	10002	50523	12933888	1097728	14610432	106496	0	806912	0	1	1
1788518379.226805103	2.17%	664KiB / 1GiB	10002	50522	12933632	1024000	14610432	106496	0	602112	0	1	1
1788518381.230938258	2.37%	680KiB / 1GiB	10002	50522	12933632	1093632	14610432	106496	0	663552	0	1	1
1788518383.245444982	2.56%	688KiB / 1GiB	10002	50522	12933632	1118208	14610432	106496	0	983040	0	1	1
1788518385.253491025	2.56%	616KiB / 1GiB	10002	50522	12933632	798720	14610432	106496	0	524288	0	1	1
